2023-05-24 14:09:49,362 - INFO - Namespace(method='GraphCL_AUG_OGSN', dataset='IMDB-BINARY', feature='sub', dataset_file='IMDB-BINARY_global_complete_graph_5.pt', seed=42, times=5, save_path='log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5', device=device(type='cpu'), pn=0.2, factor=0.2, cal_weight='node', core='both', epoch=100, batch_size=64, shuffle=True, hid_units=128, num_layer=2, sample=None, interval=20, save_model=False, save_embed=False, eval_model=True, norm=False)
2023-05-24 14:09:49,362 - INFO - Output path: log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5_0.2
2023-05-24 14:35:42,564 - INFO - T3, epoch:8, loss:32.4460
2023-05-24 14:35:47,309 - INFO - T3, epoch:9, loss:31.0704
2023-05-24 14:35:52,112 - INFO - T3, epoch:10, loss:30.2690
2023-05-24 14:35:56,963 - INFO - T3, epoch:11, loss:28.8851
2023-05-24 14:36:01,736 - INFO - T3, epoch:12, loss:27.9591
2023-05-24 14:36:06,740 - INFO - T3, epoch:13, loss:27.4179
2023-05-24 14:36:11,527 - INFO - T3, epoch:14, loss:26.9789
2023-05-24 14:36:16,289 - INFO - T3, epoch:15, loss:27.3589
2023-05-24 14:36:21,118 - INFO - T3, epoch:16, loss:26.4633
2023-05-24 14:36:25,897 - INFO - T3, epoch:17, loss:25.4097
2023-05-24 14:36:30,813 - INFO - T3, epoch:18, loss:25.5648
2023-05-24 14:36:35,658 - INFO - T3, epoch:19, loss:25.0598
2023-05-24 14:36:40,460 - INFO - T3, epoch:20, loss:24.1432
2023-05-24 14:37:30,485 - INFO - accuracies_val:76.60¡À5.48, accuracies:76.40¡À3.14
2023-05-24 14:37:35,255 - INFO - T3, epoch:21, loss:24.7383
2023-05-24 14:37:39,994 - INFO - T3, epoch:22, loss:24.2663
2023-05-24 14:37:44,688 - INFO - T3, epoch:23, loss:23.8688
2023-05-24 14:37:49,475 - INFO - T3, epoch:24, loss:24.3987
2023-05-24 14:37:54,292 - INFO - T3, epoch:25, loss:23.9338
2023-05-24 14:37:59,113 - INFO - T3, epoch:26, loss:23.2537
2023-05-24 14:38:03,987 - INFO - T3, epoch:27, loss:23.6988
2023-05-24 14:38:08,805 - INFO - T3, epoch:28, loss:24.1889
2023-05-24 14:38:13,577 - INFO - T3, epoch:29, loss:23.8552
2023-05-24 14:38:18,344 - INFO - T3, epoch:30, loss:23.4936
2023-05-24 14:38:23,114 - INFO - T3, epoch:31, loss:23.4093
2023-05-24 14:38:27,916 - INFO - T3, epoch:32, loss:22.8685
2023-05-24 14:38:32,731 - INFO - T3, epoch:33, loss:23.3024
2023-05-24 14:38:37,555 - INFO - T3, epoch:34, loss:22.9834
2023-05-24 14:38:42,313 - INFO - T3, epoch:35, loss:22.6866
2023-05-24 14:38:47,079 - INFO - T3, epoch:36, loss:22.9318
2023-05-24 14:38:52,012 - INFO - T3, epoch:37, loss:22.6293
2023-05-24 14:38:56,827 - INFO - T3, epoch:38, loss:22.7554
2023-05-24 14:39:01,655 - INFO - T3, epoch:39, loss:22.5248
2023-05-24 14:39:07,333 - INFO - T3, epoch:40, loss:22.5655
2023-05-24 14:39:59,599 - INFO - accuracies_val:78.40¡À4.94, accuracies:76.70¡À3.23
2023-05-24 14:40:04,400 - INFO - T3, epoch:41, loss:22.4591
2023-05-24 14:40:09,220 - INFO - T3, epoch:42, loss:22.5234
2023-05-24 14:40:14,146 - INFO - T3, epoch:43, loss:22.7770
2023-05-24 14:40:19,287 - INFO - T3, epoch:44, loss:21.9458
